age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
52,3,1,7,0,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
35,8,2,4,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,4,2,1,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,3,4,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
50,2,2,3,1,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
34,2,3,3,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,2,1,3,1,1,1,1,4,1,6,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
45,2,2,2,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
42,8,2,7,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
31,1,3,7,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
27,2,2,3,0,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
57,7,2,1,1,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
56,6,1,7,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
43,2,2,3,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
36,10,2,3,1,2,2,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,4,2,1,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
44,2,2,3,0,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
41,1,2,6,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,2,2,3,0,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
23,9,3,4,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
24,10,3,6,1,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
38,8,2,4,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
40,5,2,7,0,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
29,1,3,4,1,2,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
33,2,2,4,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,10,3,6,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
30,2,3,3,0,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
50,1,2,4,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
35,8,2,3,1,2,1,1,4,1,4,0,2,1,-1.8,93.075,-47.1,1.405,5099.1,0
46,8,2,4,1,1,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
43,10,1,6,0,2,1,1,4,1,5,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
33,8,3,4,1,1,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
31,10,3,6,1,2,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
29,10,3,0,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
40,1,3,7,1,1,1,1,4,1,4,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
43,2,2,2,1,1,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
54,5,2,7,0,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
44,2,1,1,0,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
37,2,2,3,1,1,2,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
36,10,2,2,1,1,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
60,2,2,1,0,1,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
24,1,2,6,1,2,1,1,4,1,6,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
57,10,2,7,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
40,5,2,7,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
47,2,2,3,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
42,1,1,4,1,1,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
31,2,2,6,0,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,10,3,6,1,2,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,2,3,3,0,1,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
46,3,2,0,1,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,3,2,3,1,2,1,1,4,1,4,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
49,1,2,7,1,2,1,1,4,1,6,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
56,10,2,6,0,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,2,2,2,1,2,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
46,1,3,7,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
37,8,3,6,1,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
30,9,3,7,1,2,1,1,4,1,6,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
49,3,2,7,1,1,2,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
35,10,2,7,1,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
41,2,2,6,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
45,2,1,1,1,1,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
42,2,2,1,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
28,1,3,4,1,1,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
51,2,2,3,1,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
42,2,2,1,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
37,2,3,6,1,2,1,1,4,1,5,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
37,1,2,7,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
60,6,2,2,1,2,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
49,8,2,4,1,1,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,2,2,3,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
32,8,2,4,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,2,2,3,1,1,2,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
46,1,2,3,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
42,2,1,3,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
55,1,2,7,1,2,2,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
54,2,2,1,0,2,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,2,3,1,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,2,2,3,0,1,2,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,2,7,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,2,7,1,1,1,1,4,1,3,0,2,1,-1.8,93.075,-47.1,1.405,5099.1,0
37,8,3,6,1,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
47,2,2,3,1,0,0,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,8,2,4,1,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
31,1,3,7,1,1,1,1,4,1,6,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
60,2,2,1,0,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
36,2,2,3,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,3,7,0,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
43,2,2,2,0,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
40,10,3,6,1,2,1,1,4,1,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
46,2,2,3,0,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,1,1,3,1,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,2,2,3,1,2,1,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,10,2,4,1,0,0,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
27,5,3,7,1,2,2,1,4,1,4,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
34,2,2,3,1,1,1,1,4,1,4,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
39,2,2,1,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
35,2,2,1,0,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
40,2,2,3,0,1,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,2,1,3,1,1,2,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
40,1,2,6,0,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,7,3,7,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
37,8,2,4,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
54,10,2,4,1,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
32,8,2,4,1,2,2,1,4,1,6,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
40,1,3,7,1,2,2,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,3,3,1,1,2,2,1,4,1,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,10,2,6,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
42,2,2,4,1,1,2,1,4,1,5,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
53,2,2,2,1,2,2,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
52,10,2,6,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
48,8,1,4,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
37,10,3,7,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
57,7,2,1,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
36,1,2,7,1,2,1,1,4,1,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,2,4,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
57,7,2,1,1,2,1,1,4,1,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
37,2,2,4,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
34,1,3,7,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
54,1,2,7,1,2,2,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
64,6,2,7,1,2,1,1,4,2,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
31,10,3,7,1,1,2,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
56,7,2,7,1,1,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
75,6,2,1,1,1,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
64,6,2,7,1,2,2,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
53,1,2,7,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
54,5,2,7,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
78,6,2,1,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
57,6,2,1,1,2,2,1,4,2,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
19,9,3,0,1,2,1,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
31,10,3,7,1,1,1,1,4,2,17,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
75,6,2,1,1,1,1,1,4,2,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
44,0,1,0,1,1,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
41,10,2,7,1,1,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
31,10,3,7,1,0,0,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
47,4,3,6,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
61,6,2,6,1,0,0,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
70,6,2,2,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
54,5,2,7,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
54,5,2,7,1,1,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
78,6,2,1,1,2,2,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
66,6,2,1,1,2,1,1,4,2,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
29,10,3,7,1,1,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
65,7,2,6,1,1,1,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
65,6,2,1,1,0,0,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
20,9,3,0,1,2,2,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
47,4,2,1,1,1,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,1,1,4,1,1,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,1,1,4,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
34,1,1,4,1,2,1,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
75,6,2,1,1,1,1,1,4,2,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
53,1,2,7,1,2,1,1,4,2,2,6,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
31,10,3,7,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
47,4,3,6,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
78,6,2,1,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
19,9,3,0,1,2,2,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
85,6,2,1,0,2,1,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
64,6,2,7,1,1,1,1,4,2,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
27,8,3,4,1,2,1,1,4,2,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
31,10,3,7,1,1,1,1,4,2,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
61,1,2,7,1,2,1,1,4,3,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
46,1,2,7,1,2,1,1,4,3,7,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
46,1,2,7,1,2,1,1,4,3,8,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
23,1,3,7,1,2,1,1,4,3,7,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
33,1,3,7,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
29,1,3,4,1,2,2,1,4,3,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
23,1,3,7,1,1,2,1,4,3,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
23,1,3,7,1,1,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
30,11,3,7,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
23,1,3,7,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
23,1,3,7,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
52,2,2,1,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
45,7,3,3,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
23,1,3,7,1,1,1,1,4,3,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
45,10,1,7,1,1,2,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
29,1,3,4,1,1,2,1,4,3,1,6,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
46,1,2,7,1,2,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
64,6,2,1,1,2,1,1,4,3,1,0,2,1,-1.8,93.075,-47.1,1.405,5099.1,1
29,1,3,7,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
64,6,2,7,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,2,7,1,1,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
37,8,3,4,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
25,1,3,4,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
55,1,2,4,1,1,2,1,4,3,1,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
54,10,2,6,1,2,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
48,1,2,7,1,2,1,1,4,3,9,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
57,5,1,0,1,1,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
50,10,1,3,1,2,1,1,4,3,2,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
25,1,3,4,1,2,1,1,4,3,3,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
61,6,2,1,1,2,1,1,4,3,4,0,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
65,6,2,7,1,1,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
60,10,2,6,1,1,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
30,9,3,0,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
39,1,2,7,1,1,1,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
30,9,3,0,1,2,1,1,4,3,4,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,0
52,2,2,1,1,2,1,1,4,3,5,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
58,6,3,6,1,2,1,1,4,3,3,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
60,2,2,6,1,2,1,1,4,3,1,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
19,9,3,1,1,1,2,1,4,3,2,0,0,2,-1.8,93.075,-47.1,1.405,5099.1,1
25,1,3,7,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
34,0,2,1,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
62,7,2,7,1,2,2,1,4,4,4,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
53,6,2,3,1,1,1,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
34,0,2,1,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
34,0,2,1,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
61,1,2,7,1,2,2,1,4,4,5,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
52,2,2,2,1,1,1,1,4,4,5,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
37,10,3,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
44,1,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
35,10,2,7,1,1,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
50,1,2,7,1,2,2,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
27,9,3,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
38,10,2,6,1,2,2,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
42,10,2,4,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
33,7,2,7,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
43,1,2,7,1,1,1,1,4,4,4,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
34,0,2,1,1,2,2,1,4,4,4,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
28,2,3,3,1,2,1,1,4,4,3,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
28,2,3,3,1,2,2,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
26,9,3,4,1,2,1,1,4,4,4,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,1
37,10,3,4,1,2,1,1,4,4,2,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
29,9,3,4,1,1,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
85,6,2,1,1,2,1,1,4,4,1,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
31,1,3,7,1,1,1,1,4,4,16,0,0,2,-1.8,93.075,-47.1,1.406,5099.1,0
28,2,3,3,1,2,1,1,4,5,2,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
30,10,3,7,1,2,1,1,4,5,1,0,1,1,-1.8,93.075,-47.1,1.4,5099.1,0
50,1,2,7,1,2,1,1,4,5,1,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,1
36,1,2,4,1,1,1,1,4,5,2,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
85,6,2,1,1,2,1,1,4,5,2,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
80,2,2,4,1,1,1,1,4,5,6,0,3,1,-1.8,93.075,-47.1,1.4,5099.1,0
64,6,2,4,1,2,1,1,4,5,1,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
64,5,2,4,1,2,1,1,4,5,2,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,1
27,9,3,7,1,1,1,1,4,5,1,0,1,1,-1.8,93.075,-47.1,1.4,5099.1,1
38,10,3,7,1,1,1,1,4,5,5,0,1,1,-1.8,93.075,-47.1,1.4,5099.1,1
66,6,2,6,1,2,2,1,4,5,4,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
64,6,2,7,1,1,1,1,4,5,2,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
34,0,2,1,1,1,2,1,4,5,2,0,0,2,-1.8,93.075,-47.1,1.4,5099.1,0
33,8,3,4,1,2,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
71,6,2,7,1,2,2,1,4,1,12,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
38,1,2,7,1,0,0,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,1
27,5,2,7,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
36,5,2,7,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
28,11,3,4,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,1
28,2,3,3,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
28,2,3,3,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
64,6,2,7,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
27,1,3,7,1,2,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,1
27,5,2,7,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,1
55,8,1,6,1,1,1,1,4,1,1,0,1,1,-1.8,93.075,-47.1,1.392,5099.1,0
41,1,2,4,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
53,1,3,4,1,2,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
38,1,1,7,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,1
38,1,1,7,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
85,6,2,1,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
62,7,2,7,1,1,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
23,5,3,7,1,2,1,1,4,1,1,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,1
38,10,2,6,1,2,1,1,4,1,2,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
34,0,2,1,1,1,1,1,4,1,3,0,0,2,-1.8,93.075,-47.1,1.392,5099.1,0
27,1,3,7,1,2,1,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
52,2,2,2,1,1,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
85,6,2,1,1,1,1,1,4,2,3,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
61,6,1,7,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,0
38,1,1,7,1,2,1,1,4,2,2,0,0,2,-1.8,93.075,-47.1,1.384,5099.1,1
